VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2019-01-10 17:32:35,2019-01-10 17:44:17,N,1,82,226,1,2.66,11.5,1,0.5,0,0,,0.3,13.3,2,1,
2,2019-01-10 17:56:53,2019-01-10 18:05:25,N,1,75,238,1,1.28,7.5,1,0.5,1.86,0,,0.3,11.16,1,1,
2,2019-01-10 16:56:11,2019-01-10 17:10:37,N,1,244,238,1,4.76,16.5,1,0.5,0,0,,0.3,18.3,2,1,
2,2019-01-10 17:22:46,2019-01-10 17:29:04,N,1,75,74,1,1.39,6.5,1,0.5,2.08,0,,0.3,10.38,1,1,
2,2019-01-10 17:43:45,2019-01-10 18:07:57,N,1,74,244,1,4.06,18,1,0.5,1,0,,0.3,20.8,1,1,
2,2019-01-10 17:55:32,2019-01-10 18:01:57,N,1,76,222,1,.63,6,1,0.5,0,0,,0.3,7.8,1,1,
1,2019-01-10 17:11:48,2019-01-10 17:20:36,N,1,43,238,1,1.60,8,1,0.5,1.95,0,,0.3,11.75,1,1,
1,2019-01-10 17:32:23,2019-01-10 17:46:03,N,1,75,42,1,2.80,11.5,1,0.5,0,0,,0.3,13.3,2,1,
1,2019-01-10 17:50:06,2019-01-10 17:54:59,N,1,236,75,2,.70,5,1,0.5,0,0,,0.3,6.8,2,1,
1,2019-01-10 17:57:30,2019-01-10 18:08:27,N,1,75,263,1,1.70,9,1,0.5,0,0,,0.3,10.8,2,1,
2,2019-01-10 17:34:18,2019-01-10 17:59:46,N,1,25,255,1,4.19,19,1,0.5,0,0,,0.3,20.8,1,1,
2,2019-01-10 17:51:30,2019-01-10 18:00:41,N,1,92,73,1,1.69,8,1,0.5,0,0,,0.3,9.8,2,1,
2,2019-01-10 17:01:57,2019-01-10 17:19:57,N,1,42,74,1,1.77,12,1,0.5,0,0,,0.3,13.8,2,1,
2,2019-01-10 17:30:55,2019-01-10 17:45:58,N,1,74,116,1,2.34,12,1,0.5,0,0,,0.3,13.8,2,1,
2,2019-01-10 17:09:52,2019-01-10 17:17:38,N,1,97,66,1,1.28,7,1,0.5,2.64,0,,0.3,11.44,1,1,
2,2019-01-10 17:29:41,2019-01-10 17:49:45,N,1,33,17,1,2.52,13.5,1,0.5,0,0,,0.3,15.3,2,1,
2,2019-01-10 17:58:37,2019-01-10 18:18:39,N,1,49,181,1,1.21,12.5,1,0.5,0,0,,0.3,14.3,2,1,
1,2019-01-10 17:56:34,2019-01-10 18:31:10,N,1,223,225,1,7.90,28.5,1,0.5,0,0,,0.3,30.3,1,1,
2,2019-01-10 17:14:57,2019-01-10 17:27:20,N,1,166,239,1,1.69,10,1,0.5,0,0,,0.3,11.8,2,1,
2,2019-01-10 17:40:56,2019-01-10 17:52:34,N,1,166,244,1,2.57,11,1,0.5,3.84,0,,0.3,16.64,1,1,
2,2019-01-10 17:03:43,2019-01-11 00:00:00,N,1,225,225,1,.45,3.5,1,0.5,0.53,0,,0.3,5.83,1,1,
2,2019-01-10 17:58:28,2019-01-10 18:27:48,N,1,97,188,1,2.41,18.5,1,0.5,4.06,0,,0.3,24.36,1,1,
2,2019-01-10 17:39:25,2019-01-11 17:06:24,N,1,74,236,1,2.20,12.5,1,0.5,0,0,,0.3,14.3,1,1,
2,2019-01-10 17:13:08,2019-01-10 17:34:50,N,1,155,55,1,7.35,23,1,0.5,0,0,,0.3,24.8,2,1,
2,2019-01-10 18:01:05,2019-01-10 18:35:02,N,5,77,108,1,10.79,35.61,0,0.5,0,0,,0,36.11,1,2,
2,2019-01-10 17:15:02,2019-01-10 17:28:33,N,1,244,239,1,4.84,16,1,0.5,1.5,0,,0.3,19.3,1,1,
2,2019-01-10 17:40:00,2019-01-10 17:54:49,N,1,166,243,1,3.83,14,1,0.5,2.37,0,,0.3,20.12,1,1,
1,2019-01-10 17:49:37,2019-01-10 17:52:10,N,1,166,166,1,.60,4,1,0.5,1.16,0,,0.3,6.96,1,1,
1,2019-01-10 17:54:16,2019-01-10 18:22:56,N,1,166,141,1,4.20,20.5,1,0.5,4.45,0,,0.3,26.75,1,1,
2,2019-01-10 17:33:17,2019-01-10 17:50:02,N,1,145,7,1,2.95,13,1,0.5,0,0,,0.3,14.8,1,1,
2,2019-01-10 17:46:47,2019-01-10 17:56:33,N,1,95,28,2,2.42,10,1,0.5,0,0,,0.3,11.8,2,1,
1,2019-01-10 17:30:38,2019-01-10 17:42:15,N,1,66,25,1,1.70,9,1,0.5,2.15,0,,0.3,12.95,1,1,
1,2019-01-10 17:55:58,2019-01-10 18:07:41,N,1,66,25,1,2.40,10,1,0.5,2.35,0,,0.3,14.15,1,1,
2,2019-01-10 17:17:39,2019-01-10 17:26:51,N,1,166,238,4,1.63,8,1,0.5,1.96,0,,0.3,11.76,1,1,
2,2019-01-10 17:35:22,2019-01-10 17:45:50,N,1,24,238,5,1.42,8.5,1,0.5,2.06,0,,0.3,12.36,1,1,
2,2019-01-10 17:12:05,2019-01-10 17:54:45,N,1,218,117,1,11.06,38,1,0.5,0,2.16,,0.3,41.96,1,1,
2,2019-01-10 17:03:55,2019-01-10 17:08:13,N,1,108,210,1,.72,5,1,0.5,0,0,,0.3,6.8,1,1,
2,2019-01-10 17:40:13,2019-01-10 17:42:55,N,1,83,260,1,.51,4,1,0.5,0,0,,0.3,5.8,2,1,
2,2019-01-10 16:34:38,2019-01-10 16:59:38,N,1,183,47,1,6.49,23.5,1,0.5,0,0,,0.3,25.3,1,1,
2,2019-01-10 17:20:17,2019-01-10 17:51:28,N,5,235,213,1,4.24,16.42,0,0.5,0,0,,0,16.92,1,2,
1,2019-01-10 17:54:43,2019-01-10 18:06:50,N,1,244,166,2,2.10,10.5,1,0.5,2.45,0,,0.3,14.75,1,1,
2,2019-01-10 17:08:17,2019-01-10 17:10:56,N,1,181,106,1,.57,4,1,0.5,1.16,0,,0.3,6.96,1,1,
2,2019-01-10 17:56:51,2019-01-10 18:09:57,N,1,82,173,2,1.47,9,1,0.5,0,0,,0.3,10.8,2,1,
2,2019-01-10 17:22:44,2019-01-10 17:32:26,N,1,82,138,1,3.83,12.5,1,0.5,2.86,0,,0.3,17.16,1,1,
2,2019-01-10 17:45:14,2019-01-10 17:50:23,N,1,129,260,1,1.03,6,1,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-10 17:49:16,2019-01-10 18:11:08,N,1,22,14,1,3.10,15.5,1,0.5,0,0,,0.3,17.3,1,1,
1,2019-01-10 17:03:44,2019-01-10 17:10:50,N,1,75,238,1,1.20,7,1,0.5,2.2,0,,0.3,11,1,1,
1,2019-01-10 17:19:52,2019-01-10 17:35:07,N,1,75,143,1,2.60,12,1,0.5,2.07,0,,0.3,15.87,1,1,
1,2019-01-10 17:53:50,2019-01-10 18:01:52,N,1,75,41,1,1.30,7,1,0.5,1.75,0,,0.3,10.55,1,1,
2,2019-01-10 17:27:34,2019-01-10 17:33:48,N,1,210,108,1,1.42,7,1,0.5,2.64,0,,0.3,11.44,1,1,
1,2019-01-10 17:33:42,2019-01-10 18:10:54,N,1,33,35,1,5.40,26,1,0.5,0,0,,0.3,27.8,2,1,
2,2019-01-10 17:07:46,2019-01-10 17:14:20,N,1,166,238,1,1.29,7,1,0.5,0,0,,0.3,8.8,2,1,
2,2019-01-10 17:42:45,2019-01-10 17:57:27,N,1,166,239,1,1.92,11.5,1,0.5,2.66,0,,0.3,15.96,1,1,
2,2019-01-10 17:12:43,2019-01-10 17:33:11,N,1,75,142,1,2.63,14.5,1,0.5,0,0,,0.3,16.3,2,1,
2,2019-01-10 17:53:52,2019-01-10 18:00:57,N,1,75,74,1,1.36,6,1,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-10 17:24:55,2019-01-10 17:45:32,N,1,69,235,1,2.70,14,1,0.5,0,0,,0.3,15.8,1,1,
2,2019-01-10 17:27:46,2019-01-10 18:00:57,N,1,190,231,1,4.54,23,1,0.5,4.96,0,,0.3,31.71,1,1,
2,2019-01-10 17:04:02,2019-01-10 17:20:30,N,1,116,238,1,2.80,13,1,0.5,3.7,0,,0.3,18.5,1,1,
2,2019-01-10 17:40:02,2019-01-10 17:45:17,N,1,166,238,1,1.10,6,1,0.5,3.8,0,,0.3,11.6,1,1,
2,2019-01-10 17:52:45,2019-01-10 17:57:27,N,1,166,116,1,1.45,6,1,0.5,0,0,,0.3,7.8,1,1,
2,2019-01-10 17:23:32,2019-01-10 17:47:19,N,1,74,140,1,3.22,16.5,1,0.5,2,0,,0.3,20.3,1,1,
2,2019-01-10 17:59:16,2019-01-10 18:15:01,N,1,97,17,1,2.53,12,1,0.5,0,0,,0.3,13.8,1,1,
2,2019-01-10 17:20:11,2019-01-10 17:34:05,N,1,247,167,1,1.28,10,1,0.5,0,0,,0.3,11.8,2,1,
2,2019-01-10 17:25:01,2019-01-10 17:31:19,N,1,95,95,1,.44,5.5,1,0.5,1.82,0,,0.3,9.12,1,1,
2,2019-01-10 17:22:55,2019-01-10 17:26:50,N,1,196,95,1,.71,5,1,0.5,1.36,0,,0.3,8.16,1,1,
2,2019-01-10 17:46:56,2019-01-10 17:50:44,N,1,196,95,1,.91,5,1,0.5,0,0,,0.3,6.8,2,1,
1,2019-01-10 17:27:16,2019-01-10 18:31:27,N,1,14,5,1,18.10,60,1,0.5,0,11.52,,0.3,73.32,1,1,
2,2019-01-10 17:12:52,2019-01-10 17:25:22,N,1,244,127,1,2.72,12,1,0.5,0,0,,0.3,13.8,2,1,
2,2019-01-10 17:40:54,2019-01-10 17:58:02,N,1,244,41,1,4.26,15.5,1,0.5,3.46,0,,0.3,20.76,1,1,
2,2019-01-10 17:06:17,2019-01-10 18:08:12,N,1,254,148,1,17.14,55,1,0.5,0,0,,0.3,56.8,1,1,
2,2019-01-10 17:23:34,2019-01-10 17:37:50,N,1,133,257,5,1.49,10.5,1,0.5,0,0,,0.3,12.3,1,1,
2,2019-01-10 17:53:41,2019-01-11 17:37:50,N,1,181,181,5,.11,3.5,1,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-10 17:32:27,2019-01-10 17:41:58,N,1,75,239,2,1.85,8.5,1,0.5,2.06,0,,0.3,12.36,1,1,
2,2019-01-10 17:40:06,2019-01-10 17:47:11,N,1,116,244,1,1.25,7,1,0.5,0,0,,0.3,8.8,2,1,
2,2019-01-10 17:15:48,2019-01-10 17:23:22,N,1,78,248,1,1.21,7,1,0.5,0.02,0,,0.3,8.82,1,1,
2,2019-01-10 17:57:24,2019-01-10 18:19:33,N,1,41,119,1,3.44,16,1,0.5,0,0,,0.3,17.8,1,1,
1,2019-01-10 17:40:46,2019-01-10 17:56:45,N,1,82,121,1,3.90,14.5,1,0.5,3.25,0,,0.3,19.55,1,1,
2,2019-01-10 17:31:31,2019-01-10 17:34:46,N,1,129,82,1,.54,4,1,0.5,0,0,,0.3,5.8,2,1,
2,2019-01-10 17:28:48,2019-01-10 17:37:25,N,1,152,42,1,1.08,7.5,1,0.5,0,0,,0.3,9.3,2,1,
2,2019-01-10 17:53:48,2019-01-10 18:02:06,N,1,74,74,1,.99,7,1,0.5,1.76,0,,0.3,10.56,1,1,
2,2019-01-10 17:02:42,2019-01-10 17:22:37,N,1,97,189,6,1.48,13,1,0.5,1.48,0,,0.3,18.23,1,1,
2,2019-01-10 17:34:17,2019-01-10 18:02:31,N,1,25,61,6,2.58,17.5,1,0.5,0,0,,0.3,19.3,1,1,
2,2019-01-10 17:42:35,2019-01-10 18:05:35,N,1,89,181,4,4.12,18,1,0.5,0,0,,0.3,19.8,1,1,
2,2019-01-10 17:35:09,2019-01-10 17:52:55,N,1,65,52,1,2.38,12.5,1,0.5,4.7,0,,0.3,19,1,1,
2,2019-01-10 17:56:41,2019-01-10 18:31:25,N,5,212,28,1,12.29,39,0,0.5,0,5.76,,0,45.26,1,2,
1,2019-01-10 17:26:13,2019-01-10 17:37:14,N,1,65,217,2,2.20,10.5,1,0.5,0,0,,0.3,12.3,2,1,
1,2019-01-10 17:57:26,2019-01-10 18:18:58,N,1,65,61,1,3.90,16.5,1,0.5,0,0,,0.3,18.3,1,1,
2,2019-01-10 18:02:48,2019-01-10 18:16:58,N,1,260,82,2,1.37,10,1,0.5,0,0,,0.3,11.8,2,1,
2,2019-01-10 17:54:52,2019-01-10 18:42:43,N,5,166,81,1,10.75,40.86,0,0.5,0,0,,0,41.36,1,2,
2,2019-01-10 17:49:32,2019-01-10 17:56:14,N,1,196,56,1,1.23,7,1,0.5,0,0,,0.3,8.8,2,1,
2,2019-01-10 17:16:56,2019-01-10 17:32:59,N,1,166,42,1,2.44,12,1,0.5,0,0,,0.3,13.8,2,1,
2,2019-01-10 17:53:14,2019-01-10 18:05:58,N,1,166,236,1,2.34,10.5,1,0.5,0,0,,0.3,12.3,2,1,
2,2019-01-10 17:21:17,2019-01-10 17:25:02,N,1,75,74,1,.86,5,1,0.5,1.36,0,,0.3,8.16,1,1,
2,2019-01-10 17:27:59,2019-01-10 18:02:54,N,1,74,164,1,4.49,22.5,1,0.5,0,0,,0.3,24.3,2,1,
2,2019-01-10 17:15:55,2019-01-10 17:25:21,N,1,82,160,1,1.21,8,1,0.5,0,0,,0.3,9.8,2,1,
2,2019-01-10 17:18:05,2019-01-10 17:26:43,N,1,129,129,1,1.05,7,1,0.5,0,0,,0.3,8.8,2,1,
1,2019-01-10 17:27:11,2019-01-10 17:44:58,N,1,31,20,1,.00,11,0.5,0.5,0,0,,0.3,12.3,2,1,
2,2019-01-10 17:20:20,2019-01-10 18:22:53,N,1,235,25,2,16.79,55.5,1,0.5,0,5.76,,0.3,63.06,1,1,
2,2019-01-10 17:13:32,2019-01-10 17:34:34,N,1,74,141,1,2.63,15,1,0.5,5.04,0,,0.3,21.84,1,1,
2,2019-01-10 17:13:45,2019-01-10 17:21:46,N,1,7,7,2,1.14,7,1,0.5,1.76,0,,0.3,10.56,1,1,
2,2019-01-10 17:35:46,2019-01-10 17:41:45,N,1,7,7,2,.77,5.5,1,0.5,0,0,,0.3,7.3,2,1,
2,2019-01-10 17:15:07,2019-01-10 18:11:27,N,5,205,188,1,12.69,38.04,0,0.5,0,0,,0,38.54,1,2,
1,2019-01-10 17:11:07,2019-01-10 17:25:21,N,1,244,238,1,4.70,16.5,1,0.5,3.65,0,,0.3,21.95,1,1,
1,2019-01-10 17:46:10,2019-01-10 18:04:54,N,1,244,151,1,4.60,17.5,1,0.5,3.85,0,,0.3,23.15,1,1,
2,2019-01-10 17:42:10,2019-01-10 17:48:08,N,1,82,260,1,.65,5.5,1,0.5,1,0,,0.3,8.3,1,1,
1,2019-01-10 17:42:46,2019-01-10 17:46:07,N,1,33,40,1,.80,4.5,1,0.5,0,0,,0.3,6.3,2,1,
1,2019-01-10 17:52:32,2019-01-10 17:55:52,N,1,52,25,1,.60,4.5,1,0.5,0.63,0,,0.3,6.93,1,1,
1,2019-01-10 17:56:22,2019-01-10 18:00:10,N,1,25,65,1,.40,4.5,1,0.5,1.25,0,,0.3,7.55,1,1,
1,2019-01-10 17:05:48,2019-01-10 17:13:58,N,1,210,150,1,1.00,7,1,0.5,0,0,,0.3,8.8,2,1,
1,2019-01-10 17:02:06,2019-01-10 18:17:56,N,1,166,72,1,20.20,64.5,1,0.5,0,5.76,,0.3,72.06,1,1,
2,2019-01-10 17:29:50,2019-01-10 17:50:00,N,1,82,129,1,2.26,13.5,1,0.5,0,0,,0.3,15.3,2,1,
2,2019-01-10 17:49:20,2019-01-10 18:12:02,N,1,61,257,1,3.49,16.5,1,0.5,0,0,,0.3,18.3,1,1,
2,2019-01-10 17:27:22,2019-01-10 17:33:32,N,1,75,74,1,1.34,6,1,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-10 17:59:42,2019-01-10 18:38:43,N,5,181,225,1,4.46,18.64,0,0.5,0,0,,0,19.14,1,2,
2,2019-01-10 17:36:31,2019-01-10 17:42:12,N,1,223,223,1,.90,5.5,1,0.5,1.46,0,,0.3,8.76,1,1,
1,2019-01-10 17:14:30,2019-01-10 17:46:10,N,1,43,232,1,6.60,26,1,0.5,0,0,,0.3,27.8,2,1,
2,2019-01-10 17:03:35,2019-01-10 17:17:43,N,5,242,213,1,3.06,13,0,0,0,0,,0,13,2,2,
2,2019-01-10 17:25:06,2019-01-10 17:57:01,N,1,213,94,1,3.77,20.5,1,0.5,0,0,,0.3,22.3,1,1,
2,2019-01-10 17:37:48,2019-01-10 17:42:58,N,1,7,7,1,.58,5,1,0.5,0,0,,0.3,6.8,2,1,
2,2019-01-10 18:02:47,2019-01-10 18:34:08,N,1,189,186,5,5.52,23,1,0.5,0,0,,0.3,24.8,1,1,
2,2019-01-10 17:36:23,2019-01-10 17:42:04,N,1,95,95,1,.81,6,1,0.5,0,0,,0.3,7.8,2,1,
1,2019-01-10 17:55:28,2019-01-10 18:02:33,N,1,193,179,1,1.50,7,1,0.5,1,0,,0.3,9.8,1,1,
2,2019-01-10 17:03:00,2019-01-11 00:00:00,N,1,7,7,2,1.14,7,1,0.5,0,0,,0.3,8.8,2,1,
2,2019-01-10 17:40:40,2019-01-10 18:21:34,N,1,146,213,2,7.48,29.5,1,0.5,0,5.76,,0.3,37.06,1,1,
2,2019-01-10 17:07:15,2019-01-10 17:17:00,N,1,223,138,1,2.77,11.5,1,0.5,0,0,,0.3,13.3,2,1,
2,2019-01-10 17:27:31,2019-01-10 17:34:23,N,1,179,223,1,.61,6,1,0.5,1.56,0,,0.3,9.36,1,1,
2,2019-01-10 18:03:19,2019-01-10 18:12:31,N,1,61,61,1,.60,7,1,0.5,1,0,,0.3,9.8,1,1,
2,2019-01-10 18:20:34,2019-01-10 18:29:35,N,1,61,17,1,1.56,7.5,1,0.5,0,0,,0.3,9.3,2,1,
2,2019-01-10 17:53:46,2019-01-10 18:05:34,N,1,66,97,1,2.17,10,1,0.5,2.36,0,,0.3,14.16,1,1,
2,2019-01-10 17:44:10,2019-01-10 17:50:30,N,1,75,74,1,1.22,6.5,1,0.5,1.66,0,,0.3,11.91,1,1,
2,2019-01-10 17:56:49,2019-01-10 18:00:03,N,1,74,75,1,.58,4.5,1,0.5,1.26,0,,0.3,7.56,1,1,
2,2019-01-10 17:04:43,2019-01-10 17:23:16,N,1,177,61,1,2.23,13.5,1,0.5,0,0,,0.3,15.3,1,1,
2,2019-01-10 17:40:56,2019-01-10 18:14:13,N,1,65,129,2,7.57,25.5,1,0.5,2,0,,0.3,29.3,1,1,
2,2019-01-10 17:11:35,2019-01-10 17:17:50,N,1,181,181,1,.84,6,1,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-10 17:36:26,2019-01-10 17:45:40,N,1,97,49,1,1.11,7.5,1,0.5,0,0,,0.3,9.3,1,1,
2,2019-01-10 17:49:05,2019-01-10 18:13:46,N,1,49,113,1,4.53,19,1,0.5,0,0,,0.3,20.8,1,1,
2,2019-01-10 17:24:02,2019-01-10 17:49:38,N,1,66,170,2,6.34,23.5,1,0.5,5.06,0,,0.3,30.36,1,1,
2,2019-01-10 17:25:17,2019-01-10 17:32:10,N,1,25,33,1,.88,6.5,1,0.5,0,0,,0.3,8.3,2,1,
2,2019-01-10 17:37:27,2019-01-10 17:44:05,N,1,33,195,1,1.57,7,1,0.5,0,0,,0.3,8.8,2,1,
2,2019-01-10 17:50:52,2019-01-11 17:44:05,N,1,52,40,1,.78,4.5,1,0.5,0,0,,0.3,6.3,2,1,
1,2019-01-10 17:48:44,2019-01-10 17:55:37,N,1,255,112,1,.90,6,1,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-10 17:47:45,2019-01-10 18:28:22,N,1,225,35,1,3.03,24,1,0.5,0,0,,0.3,25.8,1,1,
1,2019-01-10 17:17:20,2019-01-10 17:44:27,N,1,181,137,1,7.00,25,1,0.5,3,0,,0.3,29.8,1,1,
2,2019-01-10 17:22:31,2019-01-10 17:39:32,N,1,41,167,1,2.95,13.5,1,0.5,0,0,,0.3,15.3,2,1,
2,2019-01-10 17:10:21,2019-01-10 17:15:07,N,1,41,75,6,.58,5,1,0.5,0,0,,0.3,6.8,2,1,
2,2019-01-10 17:33:49,2019-01-10 17:49:12,N,1,74,41,6,1.07,10.5,1,0.5,1.25,0,,0.3,13.55,1,1,
2,2019-01-10 17:34:02,2019-01-10 18:03:03,N,1,159,182,1,4.28,21,1,0.5,0,0,,0.3,22.8,1,1,
2,2019-01-10 17:32:04,2019-01-10 18:47:16,N,1,61,78,1,17.11,59.5,1,0.5,0,5.76,,0.3,67.06,1,1,
2,2019-01-10 17:36:19,2019-01-10 17:53:20,N,1,35,188,1,2.25,12,1,0.5,0,0,,0.3,13.8,1,1,
2,2019-01-10 17:14:34,2019-01-10 17:19:08,N,1,223,223,1,.71,5,1,0.5,1.7,0,,0.3,8.5,1,1,
2,2019-01-10 17:21:28,2019-01-10 17:46:25,N,1,97,255,1,4.33,18.5,1,0.5,0,0,,0.3,20.3,2,1,
2,2019-01-10 17:55:03,2019-01-10 18:01:02,N,1,41,42,1,1.16,6.5,1,0.5,0,0,,0.3,8.3,2,1,
2,2019-01-10 17:17:40,2019-01-10 17:22:57,N,1,134,134,2,.66,5.5,1,0.5,2.19,0,,0.3,9.49,1,1,
2,2019-01-10 17:57:26,2019-01-10 18:14:44,N,1,134,216,1,3.42,14.5,1,0.5,0,0,,0.3,16.3,2,1,
1,2019-01-10 17:19:57,2019-01-10 17:37:26,N,1,97,40,1,1.80,12,1,0.5,0,0,,0.3,13.8,2,1,
2,2019-01-10 17:25:39,2019-01-10 17:27:55,N,1,244,244,1,.31,-3.5,-1,-0.5,0,0,,-0.3,-5.3,4,1,
2,2019-01-10 17:25:39,2019-01-10 17:27:55,N,1,244,244,1,.31,3.5,1,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-10 17:32:11,2019-01-10 17:46:13,N,1,244,238,1,4.41,15.5,1,0.5,3.46,0,,0.3,20.76,1,1,
1,2019-01-10 17:41:02,2019-01-10 18:19:35,N,1,66,246,1,7.70,30,1,0.5,6.35,0,,0.3,38.15,1,1,
2,2019-01-10 17:32:04,2019-01-10 17:42:30,N,1,244,116,2,1.48,9,1,0.5,0,0,,0.3,10.8,2,1,
2,2019-01-10 17:22:24,2019-01-10 17:35:39,N,1,82,160,2,1.95,10.5,1,0.5,3.08,0,,0.3,15.38,1,1,
2,2019-01-10 17:50:15,2019-01-10 18:03:51,N,1,82,173,2,1.66,10,1,0.5,0,0,,0.3,11.8,2,1,
2,2019-01-10 17:09:13,2019-01-10 17:19:49,N,1,74,42,2,1.26,8,1,0.5,0,0,,0.3,9.8,2,1,
2,2019-01-10 17:29:11,2019-01-10 17:37:23,N,1,41,151,2,.99,7,1,0.5,1,0,,0.3,9.8,1,1,
2,2019-01-10 17:46:52,2019-01-10 18:05:13,N,1,166,159,4,3.42,14.5,1,0.5,2,0,,0.3,18.3,1,1,
2,2019-01-10 17:18:29,2019-01-10 17:25:28,N,1,74,75,1,.84,6,1,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-10 17:35:43,2019-01-10 17:49:14,N,1,108,210,1,3.33,13,1,0.5,0,0,,0.3,14.8,1,1,
2,2019-01-10 17:51:29,2019-01-10 18:06:01,N,1,95,131,1,3.88,14,1,0.5,3.16,0,,0.3,18.96,1,1,
2,2019-01-10 17:29:55,2019-01-10 18:20:14,N,1,65,16,1,16.87,49.5,1,0.5,0,0,,0.3,51.3,1,1,
2,2019-01-10 16:08:21,2019-01-10 17:12:33,N,1,25,210,1,16.70,56.5,1,0.5,0,0,,0.3,58.3,1,1,
2,2019-01-10 18:01:01,2019-01-10 18:28:23,N,5,95,10,1,4.96,19,0,0.5,0,0,,0,19.5,1,2,
1,2019-01-10 17:19:00,2019-01-10 17:28:57,N,1,152,74,1,1.30,8,1,0.5,1.96,0,,0.3,11.76,1,1,
1,2019-01-10 17:55:22,2019-01-10 19:18:23,N,1,75,61,1,13.00,56,1,0.5,0,5.76,,0.3,63.56,1,1,
2,2019-01-10 17:34:52,2019-01-10 17:41:12,N,1,129,82,1,.78,6,1,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-10 17:12:29,2019-01-10 17:24:48,N,1,159,168,1,1.16,9,1,0.5,0,0,,0.3,10.8,1,1,
2,2019-01-10 17:32:00,2019-01-10 18:18:08,N,1,168,18,1,7.58,33,1,0.5,0,0,,0.3,34.8,1,1,
2,2019-01-10 17:20:40,2019-01-10 18:15:53,N,1,244,28,1,17.26,54,1,0.5,0,5.76,,0.3,61.56,1,1,
1,2019-01-10 17:25:05,2019-01-10 18:08:53,N,1,133,61,2,5.90,29,1,0.5,0,0,,0.3,30.8,1,1,
2,2019-01-10 17:04:32,2019-01-10 17:58:04,N,5,55,74,1,23.22,69.52,0,0.5,0,5.76,,0,75.78,1,2,
2,2019-01-10 17:48:50,2019-01-10 18:09:45,N,1,42,42,1,2.45,14,1,0.5,0,0,,0.3,15.8,2,1,
2,2019-01-10 15:12:35,2019-01-10 15:20:11,N,1,43,238,1,1.22,7,1,0.5,2.64,0,,0.3,11.44,1,1,
2,2019-01-10 15:40:58,2019-01-10 15:45:53,N,1,75,43,1,.52,5,1,0.5,0.5,0,,0.3,7.3,1,1,
2,2019-01-10 17:23:58,2019-01-10 17:57:43,N,1,75,211,1,7.72,27.5,1,0.5,5.86,0,,0.3,35.16,1,1,
2,2019-01-10 17:12:16,2019-01-10 17:38:26,N,1,65,234,1,4.01,19,1,0.5,5.2,0,,0.3,26,1,1,
2,2019-01-10 17:31:35,2019-01-10 18:00:05,N,1,260,53,1,8.77,27.5,1,0.5,5.86,0,,0.3,35.16,1,1,
2,2019-01-10 17:20:49,2019-01-10 17:39:55,N,1,159,167,1,1.46,12.5,1,0.5,0,0,,0.3,14.3,1,1,
2,2019-01-10 17:10:22,2019-01-10 17:22:59,N,1,72,91,1,2.26,11,1,0.5,0,0,,0.3,12.8,1,1,
1,2019-01-10 17:04:15,2019-01-10 17:08:58,N,1,74,75,1,.90,5.5,1,0.5,0,0,,0.3,7.3,4,1,
1,2019-01-10 17:13:32,2019-01-10 17:19:31,N,1,74,41,1,.70,6,1,0.5,0,0,,0.3,7.8,2,1,
1,2019-01-10 17:22:18,2019-01-10 17:31:54,N,1,41,116,1,1.50,8,1,0.5,2.45,0,,0.3,12.25,1,1,
2,2019-01-10 17:13:58,2019-01-10 17:35:21,N,1,43,230,1,3.28,16,1,0.5,5.34,0,,0.3,23.14,1,1,
2,2019-01-10 17:58:37,2019-01-10 18:07:40,N,1,43,41,1,2.12,9,1,0.5,2.16,0,,0.3,12.96,1,1,
2,2019-01-10 17:28:08,2019-01-10 17:44:52,N,1,41,142,1,2.30,12.5,1,0.5,2,0,,0.3,16.3,1,1,
2,2019-01-10 17:26:16,2019-01-10 17:41:42,N,1,7,138,1,3.79,14.5,1,0.5,4.08,0,,0.3,20.38,1,1,
2,2019-01-10 17:40:22,2019-01-10 17:53:31,N,1,75,42,1,1.86,10.5,1,0.5,0,0,,0.3,12.3,1,1,
2,2019-01-10 17:05:15,2019-01-10 17:25:36,N,1,43,237,1,2.16,13.5,1,0.5,0,0,,0.3,15.3,2,1,
2,2019-01-10 17:54:04,2019-01-10 18:09:16,N,1,43,43,1,1.88,11,1,0.5,0,0,,0.3,12.8,2,1,
1,2019-01-10 17:37:59,2019-01-10 17:46:07,N,1,166,42,2,1.00,7,1,0.5,0,0,,0.3,8.8,2,1,
2,2019-01-10 17:26:38,2019-01-10 17:31:26,N,1,7,7,1,.78,5,1,0.5,0,0,,0.3,6.8,2,1,
2,2019-01-10 17:37:56,2019-01-10 17:59:13,N,1,7,138,1,4.23,18,1,0.5,4.95,0,,0.3,24.75,1,1,
